,Number Of Pancakes,Gap,Problem ID,Start state,Goal state,Initial Heuristic,Algorithm,Memory,Status,States Expanded,Iterations,Runtime(seconds)
3972,16.0,1.0,53.0, 0 3 2 1 5 4 7 6 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,"MBBDS(k=1,ThreePhase=0)(0.75)",94851,1.0,96914.0,11.0,0.1438
3973,16.0,1.0,53.0, 0 3 2 1 5 4 7 6 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,"MBBDS(k=1,ThreePhase=0)(0.50)",63234,1.0,102044.0,12.0,0.1481
3974,16.0,1.0,53.0, 0 3 2 1 5 4 7 6 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,"MBBDS(k=1,ThreePhase=0)(0.25)",31617,1.0,141328.0,13.0,0.1897
3975,16.0,1.0,53.0, 0 3 2 1 5 4 7 6 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,"MBBDS(k=1,ThreePhase=0)(0.10)",12646,1.0,277174.0,17.0,0.3642
3976,16.0,1.0,53.0, 0 3 2 1 5 4 7 6 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,IDMM,-,1.0,36335.0,0.0,0.0472
3977,16.0,1.0,53.0, 0 3 2 1 5 4 7 6 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,D-MM,-,1.0,21511.0,0.0,0.0472
3978,16.0,1.0,54.0, 1 0 4 3 2 5 7 6 8 10 9 15 12 11 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,A*,489432.0,1.0,40273.0,0.0,0.2509
3979,16.0,1.0,54.0, 1 0 4 3 2 5 7 6 8 10 9 15 12 11 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,I-A*,-,1.0,84315.0,0.0,0.2509
3980,16.0,1.0,54.0, 1 0 4 3 2 5 7 6 8 10 9 15 12 11 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MM,637005.0,1.0,51416.0,0.0,0.3218
3981,16.0,1.0,54.0, 1 0 4 3 2 5 7 6 8 10 9 15 12 11 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,I-MM,-,1.0,124743.0,0.0,0.3218
3982,16.0,1.0,54.0, 1 0 4 3 2 5 7 6 8 10 9 15 12 11 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,IDA*,-,1.0,98854.0,0.0,0.1025
3983,16.0,1.0,54.0, 1 0 4 3 2 5 7 6 8 10 9 15 12 11 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,D-A*,-,1.0,92412.0,0.0,0.1025
3984,16.0,1.0,54.0, 1 0 4 3 2 5 7 6 8 10 9 15 12 11 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,A*+IDA*(1.00),489432,1.0,40273.0,0.0,0.2454
3985,16.0,1.0,54.0, 1 0 4 3 2 5 7 6 8 10 9 15 12 11 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,A*+IDA*(0.90),440488,1.0,43540.0,0.0,0.3339
3986,16.0,1.0,54.0, 1 0 4 3 2 5 7 6 8 10 9 15 12 11 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,A*+IDA*(0.75),367074,1.0,46726.0,0.0,0.2761
3987,16.0,1.0,54.0, 1 0 4 3 2 5 7 6 8 10 9 15 12 11 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,A*+IDA*(0.50),244716,1.0,50973.0,0.0,0.1807
3988,16.0,1.0,54.0, 1 0 4 3 2 5 7 6 8 10 9 15 12 11 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,A*+IDA*(0.25),122358,1.0,54017.0,0.0,0.1144
3989,16.0,1.0,54.0, 1 0 4 3 2 5 7 6 8 10 9 15 12 11 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,A*+IDA*(0.10),48943,1.0,81530.0,0.0,0.1099
3990,16.0,1.0,54.0, 1 0 4 3 2 5 7 6 8 10 9 15 12 11 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,"MBBDS(k=1,ThreePhase=1)(1.00)",489432,1.0,561601.0,5.0,1.0116
3991,16.0,1.0,54.0, 1 0 4 3 2 5 7 6 8 10 9 15 12 11 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,"MBBDS(k=1,ThreePhase=1)(0.90)",440488,1.0,557501.0,5.0,0.974
3992,16.0,1.0,54.0, 1 0 4 3 2 5 7 6 8 10 9 15 12 11 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,"MBBDS(k=1,ThreePhase=1)(0.75)",367074,1.0,551621.0,5.0,0.913
3993,16.0,1.0,54.0, 1 0 4 3 2 5 7 6 8 10 9 15 12 11 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,"MBBDS(k=1,ThreePhase=1)(0.50)",244716,1.0,918415.0,7.0,1.3107
3994,16.0,1.0,54.0, 1 0 4 3 2 5 7 6 8 10 9 15 12 11 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,"MBBDS(k=1,ThreePhase=1)(0.25)",122358,1.0,1015748.0,8.0,1.3543
3995,16.0,1.0,54.0, 1 0 4 3 2 5 7 6 8 10 9 15 12 11 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,"MBBDS(k=1,ThreePhase=1)(0.10)",48943,1.0,2842241.0,18.0,3.6375
3996,16.0,1.0,54.0, 1 0 4 3 2 5 7 6 8 10 9 15 12 11 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,"MBBDS(k=1,ThreePhase=0)(1.00)",489432,1.0,528616.0,11.0,0.8156
3997,16.0,1.0,54.0, 1 0 4 3 2 5 7 6 8 10 9 15 12 11 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,"MBBDS(k=1,ThreePhase=0)(0.90)",440488,1.0,528616.0,11.0,0.8032
3998,16.0,1.0,54.0, 1 0 4 3 2 5 7 6 8 10 9 15 12 11 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,"MBBDS(k=1,ThreePhase=0)(0.75)",367074,1.0,528616.0,11.0,0.7837
3999,16.0,1.0,54.0, 1 0 4 3 2 5 7 6 8 10 9 15 12 11 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,"MBBDS(k=1,ThreePhase=0)(0.50)",244716,1.0,905501.0,13.0,1.2305
4000,16.0,1.0,54.0, 1 0 4 3 2 5 7 6 8 10 9 15 12 11 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,"MBBDS(k=1,ThreePhase=0)(0.25)",122358,1.0,1012736.0,14.0,1.3237
4001,16.0,1.0,54.0, 1 0 4 3 2 5 7 6 8 10 9 15 12 11 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,"MBBDS(k=1,ThreePhase=0)(0.10)",48943,1.0,2839060.0,22.0,3.626
4002,16.0,1.0,54.0, 1 0 4 3 2 5 7 6 8 10 9 15 12 11 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,IDMM,-,1.0,120845.0,0.0,0.1828
4003,16.0,1.0,54.0, 1 0 4 3 2 5 7 6 8 10 9 15 12 11 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,D-MM,-,1.0,91917.0,0.0,0.1828
4004,16.0,1.0,55.0, 14 15 8 10 9 12 11 13 0 1 3 2 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,A*,60510.0,1.0,4660.0,0.0,0.0197
4005,16.0,1.0,55.0, 14 15 8 10 9 12 11 13 0 1 3 2 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,I-A*,-,1.0,9728.0,0.0,0.0197
4006,16.0,1.0,55.0, 14 15 8 10 9 12 11 13 0 1 3 2 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MM,62475.0,1.0,7773.0,0.0,0.0266
4007,16.0,1.0,55.0, 14 15 8 10 9 12 11 13 0 1 3 2 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,I-MM,-,1.0,15880.0,0.0,0.0266
4008,16.0,1.0,55.0, 14 15 8 10 9 12 11 13 0 1 3 2 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,IDA*,-,1.0,37890.0,0.0,0.037
4009,16.0,1.0,55.0, 14 15 8 10 9 12 11 13 0 1 3 2 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,D-A*,-,1.0,35269.0,0.0,0.037
4010,16.0,1.0,55.0, 14 15 8 10 9 12 11 13 0 1 3 2 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,A*+IDA*(1.00),60510,1.0,4660.0,0.0,0.0192
4011,16.0,1.0,55.0, 14 15 8 10 9 12 11 13 0 1 3 2 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,A*+IDA*(0.90),54459,1.0,4810.0,0.0,0.025
4012,16.0,1.0,55.0, 14 15 8 10 9 12 11 13 0 1 3 2 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,A*+IDA*(0.75),45382,1.0,5001.0,0.0,0.0217
4013,16.0,1.0,55.0, 14 15 8 10 9 12 11 13 0 1 3 2 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,A*+IDA*(0.50),30255,1.0,5200.0,0.0,0.016
4014,16.0,1.0,55.0, 14 15 8 10 9 12 11 13 0 1 3 2 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,A*+IDA*(0.25),15127,1.0,5367.0,0.0,0.0105
4015,16.0,1.0,55.0, 14 15 8 10 9 12 11 13 0 1 3 2 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,A*+IDA*(0.10),6051,1.0,5431.0,0.0,0.0074
4016,16.0,1.0,55.0, 14 15 8 10 9 12 11 13 0 1 3 2 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,"MBBDS(k=1,ThreePhase=1)(1.00)",60510,1.0,91147.0,5.0,0.1303
4017,16.0,1.0,55.0, 14 15 8 10 9 12 11 13 0 1 3 2 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,"MBBDS(k=1,ThreePhase=1)(0.90)",54459,1.0,90699.0,5.0,0.1286
4018,16.0,1.0,55.0, 14 15 8 10 9 12 11 13 0 1 3 2 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,"MBBDS(k=1,ThreePhase=1)(0.75)",45382,1.0,115660.0,6.0,0.152
4019,16.0,1.0,55.0, 14 15 8 10 9 12 11 13 0 1 3 2 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,"MBBDS(k=1,ThreePhase=1)(0.50)",30255,1.0,118656.0,7.0,0.1508
4020,16.0,1.0,55.0, 14 15 8 10 9 12 11 13 0 1 3 2 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,"MBBDS(k=1,ThreePhase=1)(0.25)",15127,1.0,180724.0,9.0,0.2171
4021,16.0,1.0,55.0, 14 15 8 10 9 12 11 13 0 1 3 2 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,"MBBDS(k=1,ThreePhase=1)(0.10)",6051,1.0,3847555.0,127.0,4.3078
4022,16.0,1.0,55.0, 14 15 8 10 9 12 11 13 0 1 3 2 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,"MBBDS(k=1,ThreePhase=0)(1.00)",60510,1.0,87272.0,10.0,0.1123
4023,16.0,1.0,55.0, 14 15 8 10 9 12 11 13 0 1 3 2 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,"MBBDS(k=1,ThreePhase=0)(0.90)",54459,1.0,87272.0,10.0,0.1123
4024,16.0,1.0,55.0, 14 15 8 10 9 12 11 13 0 1 3 2 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,"MBBDS(k=1,ThreePhase=0)(0.75)",45382,1.0,112959.0,11.0,0.1391
4025,16.0,1.0,55.0, 14 15 8 10 9 12 11 13 0 1 3 2 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,"MBBDS(k=1,ThreePhase=0)(0.50)",30255,1.0,117133.0,12.0,0.1427
4026,16.0,1.0,55.0, 14 15 8 10 9 12 11 13 0 1 3 2 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,"MBBDS(k=1,ThreePhase=0)(0.25)",15127,1.0,180354.0,14.0,0.2132
4027,16.0,1.0,55.0, 14 15 8 10 9 12 11 13 0 1 3 2 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,"MBBDS(k=1,ThreePhase=0)(0.10)",6051,1.0,3657509.0,124.0,4.0943
4028,16.0,1.0,55.0, 14 15 8 10 9 12 11 13 0 1 3 2 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,IDMM,-,1.0,52284.0,0.0,0.0712
4029,16.0,1.0,55.0, 14 15 8 10 9 12 11 13 0 1 3 2 5 4 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,D-MM,-,1.0,21025.0,0.0,0.0712
4030,16.0,1.0,56.0, 0 2 1 4 3 6 5 7 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,A*,5150406.0,1.0,469721.0,0.0,4.7329
4031,16.0,1.0,56.0, 0 2 1 4 3 6 5 7 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,I-A*,-,1.0,1014704.0,0.0,4.7329
4032,16.0,1.0,56.0, 0 2 1 4 3 6 5 7 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MM,3488752.0,1.0,299598.0,0.0,2.9382
4033,16.0,1.0,56.0, 0 2 1 4 3 6 5 7 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,I-MM,-,1.0,653752.0,0.0,2.9382
4034,16.0,1.0,56.0, 0 2 1 4 3 6 5 7 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,IDA*,-,1.0,1773344.0,0.0,1.5955
4035,16.0,1.0,56.0, 0 2 1 4 3 6 5 7 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,D-A*,-,1.0,1614643.0,0.0,1.5955
4036,16.0,1.0,56.0, 0 2 1 4 3 6 5 7 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,A*+IDA*(1.00),3488752,1.0,601579.0,0.0,4.5425
4037,16.0,1.0,56.0, 0 2 1 4 3 6 5 7 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,A*+IDA*(0.90),3139876,1.0,617938.0,0.0,3.9057
4038,16.0,1.0,56.0, 0 2 1 4 3 6 5 7 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,A*+IDA*(0.75),2616564,1.0,641039.0,0.0,3.4447
4039,16.0,1.0,56.0, 0 2 1 4 3 6 5 7 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,A*+IDA*(0.50),1744376,1.0,678383.0,0.0,2.407
4040,16.0,1.0,56.0, 0 2 1 4 3 6 5 7 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,A*+IDA*(0.25),872188,1.0,705705.0,0.0,1.4104
4041,16.0,1.0,56.0, 0 2 1 4 3 6 5 7 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,A*+IDA*(0.10),348875,1.0,1110659.0,0.0,1.2765
4042,16.0,1.0,56.0, 0 2 1 4 3 6 5 7 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,"MBBDS(k=1,ThreePhase=1)(1.00)",3488752,1.0,299598.0,0.0,2.9642
4043,16.0,1.0,56.0, 0 2 1 4 3 6 5 7 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,"MBBDS(k=1,ThreePhase=1)(0.90)",3139876,1.0,3058290.0,5.0,8.2467
4044,16.0,1.0,56.0, 0 2 1 4 3 6 5 7 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,"MBBDS(k=1,ThreePhase=1)(0.75)",2616564,1.0,3195940.0,6.0,7.4968
4045,16.0,1.0,56.0, 0 2 1 4 3 6 5 7 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,"MBBDS(k=1,ThreePhase=1)(0.50)",1744376,1.0,3120060.0,6.0,6.141
4046,16.0,1.0,56.0, 0 2 1 4 3 6 5 7 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,"MBBDS(k=1,ThreePhase=1)(0.25)",872188,1.0,4983519.0,9.0,7.395
4047,16.0,1.0,56.0, 0 2 1 4 3 6 5 7 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,"MBBDS(k=1,ThreePhase=1)(0.10)",348875,1.0,7779338.0,13.0,10.4345
4048,16.0,1.0,56.0, 0 2 1 4 3 6 5 7 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,"MBBDS(k=1,ThreePhase=0)(1.00)",3488752,1.0,2870442.0,14.0,6.3455
4049,16.0,1.0,56.0, 0 2 1 4 3 6 5 7 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,"MBBDS(k=1,ThreePhase=0)(0.90)",3139876,1.0,2870442.0,14.0,6.1935
4050,16.0,1.0,56.0, 0 2 1 4 3 6 5 7 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,"MBBDS(k=1,ThreePhase=0)(0.75)",2616564,1.0,3055256.0,15.0,5.6283
4051,16.0,1.0,56.0, 0 2 1 4 3 6 5 7 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,"MBBDS(k=1,ThreePhase=0)(0.50)",1744376,1.0,3055256.0,15.0,5.1427
4052,16.0,1.0,56.0, 0 2 1 4 3 6 5 7 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,"MBBDS(k=1,ThreePhase=0)(0.25)",872188,1.0,4924022.0,16.0,6.9867
4053,16.0,1.0,56.0, 0 2 1 4 3 6 5 7 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,"MBBDS(k=1,ThreePhase=0)(0.10)",348875,1.0,7763787.0,20.0,10.3775
4054,16.0,1.0,56.0, 0 2 1 4 3 6 5 7 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,IDMM,-,1.0,862560.0,0.0,1.1256
4055,16.0,1.0,56.0, 0 2 1 4 3 6 5 7 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,D-MM,-,1.0,614640.0,0.0,1.1256
4056,16.0,1.0,57.0, 6 7 4 5 1 2 3 0 8 10 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*,5924295.0,1.0,542853.0,0.0,5.413
4057,16.0,1.0,57.0, 6 7 4 5 1 2 3 0 8 10 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-A*,-,1.0,1174833.0,0.0,5.413
4058,16.0,1.0,57.0, 6 7 4 5 1 2 3 0 8 10 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MM,2918448.0,1.0,249204.0,0.0,2.2434
4059,16.0,1.0,57.0, 6 7 4 5 1 2 3 0 8 10 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-MM,-,1.0,543705.0,0.0,2.2434
4060,16.0,1.0,57.0, 6 7 4 5 1 2 3 0 8 10 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,IDA*,-,1.0,1950820.0,0.0,1.9092
4061,16.0,1.0,57.0, 6 7 4 5 1 2 3 0 8 10 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,D-A*,-,1.0,1771619.0,0.0,1.9092
4062,16.0,1.0,57.0, 6 7 4 5 1 2 3 0 8 10 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*+IDA*(1.00),2918448,1.0,761748.0,0.0,3.9067
4063,16.0,1.0,57.0, 6 7 4 5 1 2 3 0 8 10 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*+IDA*(0.90),2626603,1.0,775550.0,0.0,3.6692
4064,16.0,1.0,57.0, 6 7 4 5 1 2 3 0 8 10 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*+IDA*(0.75),2188836,1.0,793881.0,0.0,3.1247
4065,16.0,1.0,57.0, 6 7 4 5 1 2 3 0 8 10 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*+IDA*(0.50),1459224,1.0,821345.0,0.0,2.2435
4066,16.0,1.0,57.0, 6 7 4 5 1 2 3 0 8 10 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*+IDA*(0.25),729612,1.0,1061148.0,0.0,1.6901
4067,16.0,1.0,57.0, 6 7 4 5 1 2 3 0 8 10 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*+IDA*(0.10),291844,1.0,1400446.0,0.0,1.6062
4068,16.0,1.0,57.0, 6 7 4 5 1 2 3 0 8 10 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=1)(1.00)",2918448,1.0,249204.0,0.0,2.2255
4069,16.0,1.0,57.0, 6 7 4 5 1 2 3 0 8 10 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=1)(0.90)",2626603,1.0,3182270.0,6.0,7.5771
4070,16.0,1.0,57.0, 6 7 4 5 1 2 3 0 8 10 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=1)(0.75)",2188836,1.0,3144231.0,6.0,6.8924
4071,16.0,1.0,57.0, 6 7 4 5 1 2 3 0 8 10 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=1)(0.50)",1459224,1.0,3079826.0,6.0,5.8326
4072,16.0,1.0,57.0, 6 7 4 5 1 2 3 0 8 10 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=1)(0.25)",729612,1.0,5180600.0,9.0,7.8908
4073,16.0,1.0,57.0, 6 7 4 5 1 2 3 0 8 10 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=1)(0.10)",291844,1.0,7915959.0,13.0,10.9379
4074,16.0,1.0,57.0, 6 7 4 5 1 2 3 0 8 10 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=0)(1.00)",2918448,1.0,3035437.0,16.0,5.9958
4075,16.0,1.0,57.0, 6 7 4 5 1 2 3 0 8 10 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=0)(0.90)",2626603,1.0,3035437.0,16.0,5.7778
4076,16.0,1.0,57.0, 6 7 4 5 1 2 3 0 8 10 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=0)(0.75)",2188836,1.0,3035437.0,16.0,5.487
4077,16.0,1.0,57.0, 6 7 4 5 1 2 3 0 8 10 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=0)(0.50)",1459224,1.0,3035437.0,16.0,5.067
4078,16.0,1.0,57.0, 6 7 4 5 1 2 3 0 8 10 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=0)(0.25)",729612,1.0,5129806.0,17.0,7.4829
4079,16.0,1.0,57.0, 6 7 4 5 1 2 3 0 8 10 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,"MBBDS(k=1,ThreePhase=0)(0.10)",291844,1.0,7902280.0,21.0,10.8772
4080,16.0,1.0,57.0, 6 7 4 5 1 2 3 0 8 10 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,IDMM,-,1.0,973244.0,0.0,1.4396
4081,16.0,1.0,57.0, 6 7 4 5 1 2 3 0 8 10 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,D-MM,-,1.0,751493.0,0.0,1.4396
4082,16.0,1.0,58.0, 1 2 0 4 3 7 6 5 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*,5562726.0,1.0,506969.0,0.0,4.9933
4083,16.0,1.0,58.0, 1 2 0 4 3 7 6 5 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-A*,-,1.0,1095553.0,0.0,4.9933
4084,16.0,1.0,58.0, 1 2 0 4 3 7 6 5 10 11 8 9 13 12 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MM,2829532.0,1.0,241040.0,0.0,2.1215
